5.881299999999999722e-02,-1.632099999999999940e-01
2.240028444479686409e-01,-1.648861773305133893e-01
4.286641559621590103e-01,-1.694909607858278988e-01
6.639894822761439608e-01,-1.749335682218199073e-01
9.211713711234965629e-01,-1.791232174943656608e-01
1.191402370237789610e+00,-1.799691264593414608e-01
1.465904799979801387e+00,-1.753989105707372820e-01
1.738494920855571335e+00,-1.649430760181967714e-01
2.007559091647152627e+00,-1.509561603018123865e-01
2.272069948219408886e+00,-1.360770165676680743e-01
2.535000243703641409e+00,-1.228405362031498860e-01
2.804143500358305729e+00,-1.136563203595447880e-01
3.086851471635922994e+00,-1.107408948221430406e-01
3.378234806449689653e+00,-1.131930128241060429e-01
3.663246883713658697e+00,-1.175244014437125673e-01
3.928484098164517047e+00,-1.201870669392826052e-01
4.179704230582230728e+00,-1.178156046840068694e-01
4.433540864737121723e+00,-1.071482457294677948e-01
4.703850186595505356e+00,-8.670068678833629805e-02
4.986577875187923503e+00,-6.595055103263706975e-02
5.270844000000000307e+00,-5.855300000000000088e-02
5.548707514464991775e+00,-7.266826118728052231e-02
5.824036652763721733e+00,-9.444393192535774362e-02
6.103644864113233481e+00,-1.045436883922292309e-01
6.390736181188708898e+00,-9.340329218109204301e-02
6.679043470818278649e+00,-7.710061090573566700e-02
6.960856085326377674e+00,-7.571888621333211500e-02
7.236409006417541256e+00,-9.629997510903368085e-02
7.519936115191948822e+00,-1.229089478829278465e-01
7.826453085156485301e+00,-1.375421861553176028e-01
8.149726927635539298e+00,-1.311211468986547002e-01
8.457916681031765194e+00,-1.053234036813101848e-01
8.719016102485163344e+00,-6.245721287468290750e-02
8.923850713348883801e+00,-4.668214461360052983e-03
9.082191089560373243e+00,6.603288536102000506e-02
9.204131923948271066e+00,1.483211654158254067e-01
9.297318471081135627e+00,2.475687322268392832e-01
9.368005709902719857e+00,3.729488554344481122e-01
9.422070003682142314e+00,5.306943247201556524e-01
9.463149643111195886e+00,7.086221101566030356e-01
9.494030000000000413e+00,8.875309999999999588e-01
9.518118959706006521e+00,1.056012790742402174e+00
9.541321177672694276e+00,1.233886573093392336e+00
9.570157091501137359e+00,1.448748093211367660e+00
9.606874673930072106e+00,1.712867699626538398e+00
9.642510882616509349e+00,1.998301656147909444e+00
9.666361049833293251e+00,2.270822782811895646e+00
9.674256034533790682e+00,2.516492439638987388e+00
9.673541224744097278e+00,2.757117075746430945e+00
9.672637673155437099e+00,3.017606489290427518e+00
9.676781104513038301e+00,3.305189112237149285e+00
9.687368423447864529e+00,3.605784555191464680e+00
9.705229867968533597e+00,3.904532387124596937e+00
9.725516267775986989e+00,4.194778736553943510e+00
9.738665864468417865e+00,4.476679267918010297e+00
9.736088151231289345e+00,4.751056748130713991e+00
9.720135547257216402e+00,5.023262653237016373e+00
9.699371562477390185e+00,5.301218907379870338e+00
9.682229864689164245e+00,5.590094694738376724e+00
9.675902879275142254e+00,5.877889153848417259e+00
9.687110000000000554e+00,6.146058000000000021e+00
9.718651851155177823e+00,6.382169882676716810e+00
9.757657703797582016e+00,6.598296711154177707e+00
9.787348067541570273e+00,6.812623194710225150e+00
9.795554499974073792e+00,7.036722450169318854e+00
9.782208021176980850e+00,7.264818671638670899e+00
9.749191913745288929e+00,7.488337822052620218e+00
9.697662788823988578e+00,7.699838237936670993e+00
9.627496981316157942e+00,7.893873312875077985e+00
9.538459335046601595e+00,8.065206527231083555e+00
9.430936787868974491e+00,8.208832847481057016e+00
9.306065998579750698e+00,8.320026217199597340e+00
9.165043238822640603e+00,8.394752768438868529e+00
9.009316368841815859e+00,8.440326259487095584e+00
8.840542008910858840e+00,8.473476339425570103e+00
8.660283856590329066e+00,8.509670153219252242e+00
8.469130659151685947e+00,8.549172065706985180e+00
8.267117792244659924e+00,8.583617502193469306e+00
8.053562251804880390e+00,8.606100536482317764e+00
7.823386896488053743e+00,8.619328205274829457e+00
7.569840000000000124e+00,8.629671000000000092e+00
7.289943618481837362e+00,8.641687442126530172e+00
6.995828123524149511e+00,8.652659327181732252e+00
6.703389932690046571e+00,8.658053980751944323e+00
6.422920755503229273e+00,8.655732192969068706e+00
6.150005459328876434e+00,8.649835242624916987e+00
5.877884766667537342e+00,8.645493165566270122e+00
5.603193732613731548e+00,8.645314902348513186e+00
5.328547671121927287e+00,8.647467635969155353e+00
5.057006363647169600e+00,8.649682051723360132e+00
4.786202524749173293e+00,8.650205388787881589e+00
4.507228401596987233e+00,8.647907414840279472e+00
4.211739540527555725e+00,8.641832835322961870e+00
3.907393620979207949e+00,8.633342234946482563e+00
3.615126371438128761e+00,8.625717839637363937e+00
3.353717366914920284e+00,8.621947704534187906e+00
3.116815727140384684e+00,8.621558525518228322e+00
2.883806787374622260e+00,8.622112367035638769e+00
2.636331734903638147e+00,8.621440771545485049e+00
2.370963630191570193e+00,8.619177470258224005e+00
2.089965999999999990e+00,8.615643000000000384e+00
1.796580393375233564e+00,8.611452309884356282e+00
1.497915641681229815e+00,8.608392590256203292e+00
1.202041547280490397e+00,8.608540734675811379e+00
9.140563254527428461e-01,8.612268233724696742e+00
6.312607001758694381e-01,8.615471573711374731e+00
3.497108247962550376e-01,8.613364655702591577e+00
6.711289881368824595e-02,8.604868264917184817e+00
-2.159197668281695459e-01,8.595434110159024144e+00
-4.984824329739918625e-01,8.591055052537473813e+00
-7.798187335294686218e-01,8.593639240532121804e+00
-1.059351115226065954e+00,8.600172102805290208e+00
-1.336599822687022820e+00,8.607435754807413630e+00
-1.612548986673157936e+00,8.613720005200258711e+00
-1.889397423000846343e+00,8.618565697384651614e+00
-2.169126232896882556e+00,8.621573027154525448e+00
-2.451216486790063431e+00,8.622553256484337680e+00
-2.733730263687189410e+00,8.621437446312569364e+00
-3.014414745091087866e+00,8.618334824864550825e+00
-3.289174297654436252e+00,8.614445657802638934e+00
-3.553211000000000119e+00,8.611385999999999541e+00
-3.806411634086912965e+00,8.610355359397201980e+00
-4.067407325046787037e+00,8.610883782273617726e+00
-4.359488595530283561e+00,8.612085306245781169e+00
-4.692388324959611445e+00,8.613763199182649544e+00
-5.040263923419324499e+00,8.617529279989545543e+00
-5.371697577103129895e+00,8.625257883495750733e+00
-5.671776720470788291e+00,8.636162319759336015e+00
-5.954668335859696349e+00,8.644767608423665095e+00
-6.237152264163071891e+00,8.645271675772340458e+00
-6.524538113588631560e+00,8.636832460309751269e+00
-6.808312061697333384e+00,8.624585493743605724e+00
-7.079813508589476001e+00,8.613731670701259446e+00
-7.341739882352682933e+00,8.604592185397718751e+00
-7.606213132902189145e+00,8.593439215519792285e+00
-7.884160803495411152e+00,8.577350719208592267e+00
-8.171974080143733943e+00,8.562524670416188144e+00
-8.457793464004723205e+00,8.560335469006897569e+00
-8.732008079375196630e+00,8.579032735318737224e+00
-8.999468388233157867e+00,8.607215489308501333e+00
-9.270535999999999888e+00,8.625994000000000383e+00
-9.551792686946560806e+00,8.622541735849907241e+00
-9.834657477879666487e+00,8.608343929589089782e+00
-1.010677462014886885e+01,8.600948448748441777e+00
-1.036386780073675773e+01,8.610127576445494313e+00
-1.062286128345827940e+01,8.625250339846973091e+00
-1.090395355683238421e+01,8.632459798151588259e+00
-1.121330486889088185e+01,8.624885218815386168e+00
-1.153234238399528522e+01,8.607964425592825819e+00
-1.184024859123704942e+01,8.588222291437038081e+00
-1.212522321371128875e+01,8.566704245935358841e+00
-1.238633315674846536e+01,8.537852129417029090e+00
-1.262310877703408707e+01,8.495821309691010015e+00
-1.283199778349758269e+01,8.436558900710389608e+00
-1.300689000432566012e+01,8.357498749042726160e+00
-1.314260855375137815e+01,8.256652395293222924e+00
-1.324390576780348816e+01,8.137264546682446920e+00
-1.332116970530519851e+01,8.005550201254186149e+00
-1.338378881642106499e+01,7.865944289982840232e+00
-1.343458347681485421e+01,7.711686028903303125e+00
-1.347387100000000082e+01,7.531748000000000332e+00
-1.350282499042125295e+01,7.318989925650275730e+00
-1.352606392539943947e+01,7.081853685346842120e+00
-1.354906221090095819e+01,6.832669833967693229e+00
-1.357460714957591996e+01,6.580282068459917255e+00
-1.359843504265596437e+01,6.324384515648781679e+00
-1.361517084213428497e+01,6.063211854884649199e+00
-1.362215768049661335e+01,5.797016017262659915e+00
-1.362152767967608291e+01,5.529603001514364458e+00
-1.361595875029935776e+01,5.265030761259635206e+00
-1.361005519678540843e+01,5.003729152527677471e+00
-1.361074293042176286e+01,4.741755604318596440e+00
-1.362441175168446073e+01,4.475165421156036771e+00
-1.364612486789464718e+01,4.204350650027255831e+00
-1.366154704814632481e+01,3.933301825619552439e+00
-1.365797780823461416e+01,3.665769972058802839e+00
-1.364157116548239124e+01,3.402083103794586005e+00
-1.362918275575067817e+01,3.140626370663794020e+00
-1.363483164061075570e+01,2.878992704723180918e+00
-1.365427351702059333e+01,2.610023645663325897e+00
-1.367630400000000002e+01,2.324749999999999872e+00
-1.369134487502084774e+01,2.018879616521669806e+00
-1.369637741315805890e+01,1.706842770849119173e+00
-1.369002045509628651e+01,1.407741224786805745e+00
-1.366972353167451359e+01,1.136043513741642252e+00
-1.362986788628241008e+01,8.940605140891880742e-01
-1.356439340602977239e+01,6.821425870449767670e-01
-1.347210421762676980e+01,5.014693592777867970e-01
-1.336037444237360106e+01,3.546814875519272436e-01
-1.323729276304365854e+01,2.443483050272961254e-01
-1.310573490220614623e+01,1.657695399610053244e-01
-1.296229414720660955e+01,1.054839057329292340e-01
-1.280330822087298692e+01,5.010122483795125675e-02
-1.262710459600008051e+01,-3.813254435646960643e-03
-1.243366177512263882e+01,-5.143359560636354827e-02
-1.222295266151367521e+01,-8.822805813164823208e-02
-1.199440419576470873e+01,-1.150115072856265769e-01
-1.174713343574006608e+01,-1.356334860738763193e-01
-1.148172043071548032e+01,-1.533529855388982011e-01
-1.120779573326606204e+01,-1.675695712570756113e-01
-1.093843900000000069e+01,-1.762120000000000075e-01
-1.068212394297210821e+01,-1.780213184201445420e-01
-1.042887333772421776e+01,-1.749993138652005675e-01
-1.016411235116287060e+01,-1.699613096169475535e-01
-9.880949900615158654e+00,-1.648848151812840612e-01
-9.592657185515646390e+00,-1.595489035222791840e-01
-9.315639640638044838e+00,-1.533878614309243382e-01
-9.054726302781260117e+00,-1.468335225898919627e-01
-8.794350488926317766e+00,-1.420752351481160414e-01
-8.517350387949370827e+00,-1.413807415138628731e-01
-8.222454456451654181e+00,-1.436973693053840984e-01
-7.927541417631313259e+00,-1.439708251776289361e-01
-7.650453069112320925e+00,-1.373502070566356426e-01
-7.389260707667768990e+00,-1.264025715883209666e-01
-7.125630712155424540e+00,-1.198501560494213136e-01
-6.842873034746748573e+00,-1.254200381431015143e-01
-6.545322311204790466e+00,-1.392325235361481506e-01
-6.249246568549387426e+00,-1.508200350701396353e-01
-5.968302575500256779e+00,-1.515429404738939112e-01
-5.699186978146657090e+00,-1.445090343129843968e-01
-5.432133000000000322e+00,-1.373030000000000084e-01
-5.158745450992957338e+00,-1.354534481590083383e-01
-4.876166379834417697e+00,-1.362294471667080398e-01
-4.582927838521827724e+00,-1.348398458627320107e-01
-4.280454225062507057e+00,-1.288638336731184608e-01
-3.977759498942426308e+00,-1.221004110508318724e-01
-3.685039436930391599e+00,-1.193227036038866928e-01
-3.408307891523335798e+00,-1.223645708071777749e-01
-3.146210848638768542e+00,-1.278813659498453936e-01
-2.896417746614520006e+00,-1.320709627341865033e-01
-2.649113114329147756e+00,-1.334322144677997091e-01
-2.385460990001210480e+00,-1.332370160229691958e-01
-2.087889730483398321e+00,-1.328709137238575366e-01
-1.769084785346067612e+00,-1.328554015607111005e-01
-1.466837954582046688e+00,-1.329950110290291365e-01
-1.216142655401182271e+00,-1.330884005826659111e-01
-1.017035287130810595e+00,-1.330897301966498802e-01
-8.497110101209797151e-01,-1.330414208885652427e-01
-6.941372517062164293e-01,-1.329869067152219808e-01
-5.302814392210475347e-01,-1.329696217334302433e-01
-3.381109999999999394e-01,-1.330330000000000124e-01
-9.759336137760055152e-02,-1.332204755717413536e-01
